--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
␀ime_ms: 52259, curr_params.time_get_image: 48488, offset_y_cm from origin: -0.51, offset_x_cm for ac: -24.20, filterd_offset_x_cm: -24.20
send offset to actuator, current_time_ms: 75062, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.16, filterd_offset_x_cm: -2.16
send offset to actuator, current_time_ms: 75073, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.15, filterd_offset_x_cm: -2.16
send offset to actuator, current_time_ms: 75084, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.15, filterd_offset_x_cm: -2.15
send offset to actuator, current_time_ms: 75095, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.15, filterd_offset_x_cm: -2.15
send offset to actuator, current_time_ms: 75106, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.14, filterd_offset_x_cm: -2.15
send offset to actuator, current_time_ms: 75117, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.14, filterd_offset_x_cm: -2.15
send offset to actuator, current_time_ms: 75128, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.14, filterd_offset_x_cm: -2.14
send offset to actuator, current_time_ms: 75139, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.14, filterd_offset_x_cm: -2.14
send offset to actuator, current_time_ms: 75150, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.13, filterd_offset_x_cm: -2.14
send offset to actuator, current_time_ms: 75161, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.13, filterd_offset_x_cm: -2.14
send offset to actuator, current_time_ms: 75172, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.13, filterd_offset_x_cm: -2.13
send offset to actuator, current_time_ms: 75183, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.13, filterd_offset_x_cm: -2.13
send offset to actuator, current_time_ms: 75194, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.12, filterd_offset_x_cm: -2.13
send offset to actuator, current_time_ms: 75205, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.12, filterd_offset_x_cm: -2.12
send offset to actuator, current_time_ms: 75216, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.12, filterd_offset_x_cm: -2.12
send offset to actuator, current_time_ms: 75227, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.12, filterd_offset_x_cm: -2.12
send offset to actuator, current_time_ms: 75238, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.11, filterd_offset_x_cm: -2.12
send offset to actuator, current_time_ms: 75249, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.11, filterd_offset_x_cm: -2.11
send offset to actuator, current_time_ms: 75260, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.11, filterd_offset_x_cm: -2.11
send offset to actuator, current_time_ms: 75271, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.11, filterd_offset_x_cm: -2.11
send offset to actuator, current_time_ms: 75282, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.10, filterd_offset_x_cm: -2.11
send offset to actuator, current_time_ms: 75293, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.10, filterd_offset_x_cm: -2.10
send offset to actuator, current_time_ms: 75304, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.10, filterd_offset_x_cm: -2.10
